code	country	2020-03-27	2020-04-05	2020-05-07	2020-05-10	2020-05-27	2020-06-04	2020-06-26	2020-07-09	2020-08-14	2020-08-17	2020-08-18	2020-08-19	2020-08-20	2020-08-22	2020-08-24	2020-08-25	2020-08-26	2020-08-28	2020-08-31	2020-09-01	2020-09-02	2020-09-03	2020-09-04	2020-09-07	2020-09-08	2020-09-09	2020-09-10	2020-09-11	2020-09-12	2020-09-14	2020-09-15	2020-09-16	2020-09-17	2020-09-18	2020-09-19	2020-09-21	2020-09-22	2020-09-23	2020-09-24	2020-09-25	2020-09-26	2020-09-27	2020-09-28	2020-09-29	2020-09-30	2020-10-01	2020-10-02	2020-10-04	2020-10-05	2020-10-06	2020-10-07	2020-10-08	2020-10-09	2020-10-10	2020-10-12	2020-10-13	2020-10-14	2020-10-15	2020-10-16	2020-10-18	2020-10-19	2020-10-20	2020-10-21	2020-10-22	2020-10-23	2020-10-24	2020-10-26	2020-10-27	2020-10-28	2020-10-29	2020-10-30	2020-10-31	2020-11-01	2020-11-02	2020-11-03	2020-11-04	2020-11-05	2020-11-06	2020-11-07	2020-11-08	2020-11-09	2020-11-10	2020-11-11	2020-11-12	2020-11-13	2020-11-14	2020-11-15	2020-11-16	2020-11-17	2020-11-18	2020-11-19	2020-11-20	2020-11-21	2020-11-22	2020-11-23	2020-11-24	2020-11-25	2020-11-26	2020-11-27	2020-11-28	2020-11-29	2020-11-30	2020-12-01	2020-12-02	2020-12-03	2020-12-04	2020-12-05	2020-12-06	2020-12-07	2020-12-08	2020-12-09	2020-12-10	2020-12-11	2020-12-12	2020-12-13	2020-12-14	2020-12-15	2020-12-16	2020-12-17	2020-12-18	2020-12-19	2020-12-20	2020-12-21	2020-12-22	2020-12-23	2020-12-24	2020-12-25	2020-12-26	2020-12-27	2020-12-28	2020-12-29	2020-12-30	2020-12-31	2021-01-01	2021-01-02	2021-01-03	2021-01-04	2021-01-05	2021-01-06	2021-01-07	2021-01-08	2021-01-09	2021-01-10	2021-01-11	2021-01-12	2021-01-13	2021-01-14	2021-01-15	2021-01-16	2021-01-17	2021-01-18	2021-01-19	2021-01-20	2021-01-21	2021-01-22	2021-01-23	2021-01-24	2021-01-25	2021-01-26	2021-01-27	2021-01-28	2021-01-29	2021-01-30	2021-01-31	2021-02-01	2021-02-02	2021-02-03	2021-02-04	2021-02-05	2021-02-06	2021-02-07	2021-02-08	2021-02-09	2021-02-10	2021-02-11	2021-02-12	2021-02-13	2021-02-14	2021-02-15	2021-02-16	2021-02-17	2021-02-18	2021-02-19	2021-02-20	2021-02-21	2021-02-22	2021-02-23	2021-02-24	2021-02-25	2021-02-26	2021-02-27	2021-02-28	2021-03-01	2021-03-02	2021-03-03	2021-03-04	2021-03-05	2021-03-06	2021-03-07	2021-03-08	2021-03-09	2021-03-10	2021-03-11	2021-03-12	2021-03-13	2021-03-14	2021-03-15	2021-03-16	2021-03-17	2021-03-18	2021-03-19	2021-03-20	2021-03-21	2021-03-22	2021-03-23	2021-03-24	2021-03-25	2021-03-26	2021-03-27	2021-03-28	2021-03-29	2021-03-30	2021-03-31	2021-04-01	2021-04-02	2021-04-03	2021-04-04	2021-04-05	2021-04-06	2021-04-07	2021-04-08	2021-04-09	2021-04-10	2021-04-11	2021-04-12	2021-04-13	2021-04-14	2021-04-15	2021-04-16	2021-04-17	2021-04-18	2021-04-19	2021-04-20	2021-04-21	2021-04-22	2021-04-23	2021-04-24	2021-04-25	2021-04-26	2021-04-27	2021-04-28	2021-04-29	2021-04-30	2021-05-01	2021-05-02	2021-05-03	2021-05-04	2021-05-05	2021-05-06	2021-05-07	2021-05-08	2021-05-09	2021-05-10	2021-05-11	2021-05-12	2021-05-13	2021-05-14	2021-05-15	2021-05-16	2021-05-17	2021-05-18	2021-05-19	2021-05-20	2021-05-21	2021-05-22	2021-05-23	2021-05-24	2021-05-25	2021-05-26	2021-05-27	2021-05-28	2021-05-29	2021-05-30	2021-05-31	2021-06-01	2021-06-02	2021-06-03	2021-06-04	2021-06-05	2021-06-06	2021-06-07	2021-06-08	2021-06-09	2021-06-10	2021-06-11	2021-06-12	2021-06-13	2021-06-14	2021-06-15	2021-06-16	2021-06-17	2021-06-18	2021-06-19	2021-06-20	2021-06-21	2021-06-22	2021-06-23	2021-06-24	2021-06-25	2021-06-26	2021-06-27	2021-06-28	2021-06-29	2021-06-30	2021-07-01	2021-07-02	2021-07-03	2021-07-04	2021-07-05	2021-07-06	2021-07-07	2021-07-08	2021-07-09	2021-07-10	2021-07-11	2021-07-12	2021-07-13	2021-07-14	2021-07-15	2021-07-16	2021-07-17	2021-07-18	2021-07-19	2021-07-20	2021-07-21	2021-07-22	2021-07-23	2021-07-24	2021-07-25	2021-07-26	2021-07-27	2021-07-28	2021-07-29	2021-07-30	2021-07-31	2021-08-01	2021-08-02	2021-08-03	2021-08-04	2021-08-05	2021-08-06	2021-08-07	2021-08-08	2021-08-09	2021-08-10	2021-08-11	2021-08-12	2021-08-13	2021-08-14	2021-08-15	2021-08-16	2021-08-17	2021-08-18	2021-08-19	2021-08-20	2021-08-21	2021-08-22	2021-08-23	2021-08-24	2021-08-25	2021-08-26	2021-08-27	2021-08-28	2021-08-29	2021-08-30	2021-08-31	2021-09-01	2021-09-02	2021-09-03	2021-09-04	2021-09-05	2021-09-06	2021-09-07	2021-09-08	2021-09-09	2021-09-10	2021-09-11	2021-09-13	2021-09-14	2021-09-15	2021-09-17	2021-09-20	2021-09-21	2021-09-22	2021-09-23	2021-09-24	2021-09-25	2021-09-26	2021-09-28	2021-10-02	2021-10-03	2021-10-04	2021-10-05	2021-10-06	2021-10-07	2021-10-08	2021-10-09	2021-10-10	2021-10-11	2021-10-12	2021-10-13	2021-10-15	2021-10-18	2021-10-20	2021-10-22	2021-10-25	2021-10-26	2021-10-27	2021-10-28	2021-11-03	2021-11-04	2021-11-05	2021-11-10	2021-11-11	2021-11-12	2021-11-13	2021-11-15	2021-11-24	2021-11-26	2021-11-30	2021-12-02	2021-12-05	2021-12-09	2021-12-14	2021-12-30	2022-01-07	2022-01-27	2022-02-02
MWI	Malawi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	27.347	46	0	16	62	0	0	17.25	11	83	0	101	28	0	91	175	227	182.758	314	0	269	387.364	0	373	591	947.408	0	0	557	609.042	0	1174.04	1273.888	920.418	846.06	592	674.4	830	0	716	0	0	402	538	546	435	476	0	0	227	300	328	220	0	0	0	146	240	213	169.099	440	0	214	200	164	189	0	173	123	0	63	140	81	54	0	0	0	22.491	59	86	59	0	0	0	0	0	0	45	0	0	0	33	0	0	0	28	0	0	0	0	26	0	0	0	0	0	12	33	20	41	26	22	0	4.329	0	0	17	0	22	0	0	0	0	0	0	0	0	0	0.903	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	4.29	7.659	0	0	0	0	0	0	0	0	0	4.186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYS	Malaysia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403.262	1150.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180.485	350.168	615.069	591	1218.5	608.724	0	0	0	0	0	0	1529	128	724	988.2	787.5	0	169.25	0	0	348.634	0	0	0	441.891	446.4	0	634	0	212.925	0	0	0	0	0	336.908	117.754	149.058	0	107	400.4	94.537	91.235	61.182	822.95	695.6	285.789	88.35	727.265	1074	464.282	1608.39	730.935	2078	1561.447	2047.5	1437.5	1898.949	847.704	1466.05	1263.08	1489.485	898.612	1332.8	1681.872	959.373	2050.8	1137.5	876.72	3744	1452.359	998.556	646.217	996.711	3807	0	1586.745	2427.5	2467.8	0	1081.08	2022.93	1620.045	3377.7	4083.6	0	6320	0	3254.5	2427.237	1869.5	2616.381	2760.57	0	1168.833	2272.392	0	1925.75	4104.5	1293.916	0	0	2635.5	1591.876	0	516.061	0	0	0	989.8	904.973	736.45	0	805	0	1513.798	922.2	0	0	0	0	0	0	0	0	0	0	467.794	0	0	0	0	1774.25	0	0	0	0	0	1107.9	0	0	0	0	0	0	1768.338	0	0	1152.402	0	954.52	449.996	0	0	429.25	0	0	548.8	693.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.062	0	0	0	0	0	0	0	0	0	0	0	0	500.769	0	0	0	0	0	0	0	0	258.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.064	0	0	59.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAM	Namibia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	118	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	260	162	68.034	0	0	0	0	118	102	0	0	0	0	0	0	70	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	596	0	0	167.475	270.75	0	1045	0	0	0	0	0	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NER	Niger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGA	Nigeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIC	Nicaragua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NLD	Netherlands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.708	0	195.534	0	0	0	52.64	0	0	0	0	155.442	347.839	0	0	0	73.287	132.192	211.584	0	53.812	189.1	739.176	325.674	147.616	0	119.225	261.385	155.064	23.2	57.49	81.45	92.929	44.506	54.908	47.35	65.786	0	125.94	55.59	0	121.652	76.532	130.417	82.327	163.4	204.932	0	61.39	95.91	88.28	126.266	197.4	182.85	118.188	110.864	155.158	153.884	250.796	105.133	149.568	141.508	106.568	21.835	180.504	194.332	182.743	126.117	150.56	131.472	169.932	32.944	46.7	154.773	49.819	149.526	214.85	184.59	138.398	210.945	236.8	173.246	153.132	152.055	272.642	159.38	206.5	296.361	299.581	288.006	183.579	310.903	184.992	287.508	325.526	230.702	147.796	163.296	198.458	156.8	166.911	297.492	115.974	292.6	127.443	146.257	85.723	91.62	122.944	238.409	206.925	140.385	70.057	192.324	204.723	74.592	51.048	163.691	95.536	84.75	153.792	147.36	112.868	104.182	93	32.052	112.437	43.662	155.16	28.795	0	55.122	123.76	0	27.168	119.76	29.608	39.378	0	55.21	19.083	48.136	22.06	0	0	0	16.008	0	0	20.84	12.688	0	0	0	0	16.68	42.482	0	0	0	0	0	0	0	0	0	0	0	0	6.276	0	0	0	0	0	0	0	0	5.512	5.656	0	0	5.272	0	0	0	0	0	0	0	6.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOR	Norway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.24	0	0	0	0	0	0	0	7.406	0	0	0	0	0	0	0	20.648	0	0	0	9.72	0	0	0	0	0	0	0	0	0	0	0	0	3.887	3.052	2.249	2.368	0	7.722	0	2.71	2.38	12.971	10.726	5.94	6.27	13.728	32.725	6.552	1.526	31.77	3.432	2.506	10.106	17.829	4.784	18.445	11.752	26.52	52.855	26.999	60.784	33.536	28.8	83.106	62.375	79.235	56.43	40.02	29.766	33.66	81.972	79.254	23.975	46.216	51.585	72.59	26.24	34.6	104.65	38.304	48.598	38.571	15.58	10.963	51.512	46.655	21.648	46.536	32.16	6.468	85.125	0	28.863	9.581	32.477	14.72	55.36	22.96	5.73	39.6	9.33	12.292	14.421	10.71	12.293	20.088	13.302	5.99	0	6.036	8.757	3.294	12.95	4.71	4.77	0	0	0	0	0	0	0	2.695	0	0	0	3.381	0	0	0	0	0	5.313	0	0	0	0	2.55	3.744	1.976	0	0	0	0	0	0	6.314	0	0	0	0	0	3.675	0	0	0	0	0	0	0	0	0	0	0	0	3.762	0	0	0	0	0	0	0	2.21	0	0	0	0	0	0	0	0	1.716	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZL	New Zealand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	3	0	9	0	0	3	0	0	0	0	0	0	0	0	3.335	0	0	0	0	0	0	0	1.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	2.997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OMN	Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	105.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.5	0	0	0	0	0	174.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK	Pakistan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1255.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.977	0	481.32	0	0	0	0	0	0	0	0	0	0	0	0	2805.5	0	897.4	1762.236	0	0	0	220.7	0	0	0	0	0	0	0	1147.851	0	0	0	2517	0	2038.803	2020	428.522	0	0	0	0	0	0	186.999	1816.908	973.182	1159.094	203.765	1798.899	0	708.4	245.119	290.004	630.369	0	814.5	496.17	307.026	223.6	260.6	0	37.014	0	1019	0	0	279.75	695.681	141.713	0	1305.319	110.721	0	548.5	0	0	300.033	0	367.5	0	0	47.249	560	0	0	0	505.161	406.5	0	0	0	0	0	0	0	0	0	0	0	238.095	0	0	237.975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
